GroupName, GroupOrder, E(G)value, E(G)value_decimal
S1934,3868,935412/1289,725.68813033359197
S1935,3870,2318636/3869,599.28560351512021
S1936,3872,2298862/3871,593.86773443554637
S1937,3874,1155398/1291,894.96359411309061
S1938,3876,1970294/3875,508.46296774193547
S1939,3878,3291356/3877,848.94402888831576
S1940,3880,718394/1293,555.60247486465585
S1941,3882,2929622/3881,754.86266426178815
S1942,3884,2829496/3883,728.68812773628633
S1943,3886,1199928/1295,926.58532818532819
S1944,3888,1908228/3887,490.92564960123491
S1945,3890,3173482/3889,816.01491385960401
S1946,3892,826166/1297,636.98226676946797
S1947,3894,2663564/3893,684.19316722322117
S1948,3896,137232/205,669.42439024390239
S1949,3898,1266850/1299,975.25019245573515
S1950,3900,245948/557,441.5583482944345
S1951,3902,3808352/3901,976.25019225839526
S1952,3904,2504366/3903,641.65155008967463
S1953,3906,2445918/3905,626.35544174135725
S1954,3908,2864566/3907,733.18812388021502
S1955,3910,970180/1303,744.57405986185722
S1956,3912,2037250/3911,520.90258245972893
S1957,3914,515402/559,922.00715563506265
S1958,3916,96752/145,667.25517241379305
S1959,3918,2984216/3917,761.86264998723516
S1960,3920,1901122/3919,485.10385302373055
S1961,3922,1226334/1307,938.28156082631983
S1962,3924,2158382/3923,550.18659189395873
S1963,3926,22676/25,907.03999999999996
S1964,3928,80316/119,674.92436974789916
S1965,3930,2507486/3929,638.19954186815983
S1966,3932,2899852/3931,737.6881200712287
S1967,3934,1129072/1311,861.22959572845161
S1968,3936,1968212/3935,500.18094027954254
S1969,3938,3540730/3937,899.3472186944374
S1970,3940,812186/1313,618.57273419649653
S1971,3942,411360/563,730.6571936056838
S1972,3944,2445382/3943,620.1831093076338
S1973,3946,1298234/1315,987.25019011406846
S1974,3948,1957136/3947,495.85406637952877
S1975,3950,3214872/3949,814.09774626487717
S1976,3952,2319544/3951,587.07770184763353
S1977,3954,3039314/3953,768.86263597267896
S1978,3956,2752402/3955,695.92970922882432
S1979,3958,1306140/1319,990.2501895375284
S1980,3960,42380/107,396.07476635514018
S1981,3962,3435662/3961,867.37238071194145
S1982,3964,982412/1321,743.6881150643452
S1983,3966,3057792/3965,771.1959646910467
S1984,3968,2546528/3967,641.92790521804886
S1985,3970,22486/27,832.81481481481478
S1986,3972,120938/209,578.6507177033493
S1987,3974,3950156/3973,994.25018877422599
S1988,3976,785086/1325,592.51773584905663
S1989,3978,2618498/3977,658.41035956751318
S1990,3980,2486368/3979,624.87258105051524
S1991,3982,1206824/1327,909.43782969103245
S1992,3984,293270/569,515.41300527240776
S1993,3986,3974042/3985,997.25018820577168
S1994,3988,994342/1329,748.1881113619263
S1995,3990,2172092/3989,544.5204311857608
S1996,3992,2737524/3991,685.92432974191934
S1997,3994,1330002/1331,999.25018782870018
S1998,3996,2191448/3995,548.54768460575724
S1999,3998,3998000/3997,1000.2501876407306
S2000,4000,743530/1333,557.78694673668417
S2001,4002,2889338/4001,722.1539615096226
S2002,4004,2252086/4003,562.59955033724702
S2003,4006,1338004/1335,1002.2501872659176
S2004,4008,2138678/4007,533.73546293985521
S2005,4010,3372430/4009,841.21476677475675
S2006,4012,133688/191,699.93717277486905
S2007,4014,3023940/4013,753.53600797408421
S2008,4016,2702308/4015,673.05305105853051
S2009,4018,1150586/1339,859.28752800597465
S2010,4020,1954562/4019,486.33043045533714
S2011,4022,4046132/4021,1006.250186520766
S2012,4024,927200/1341,691.42431021625657
S2013,4026,406946/575,707.73217391304343
S2014,4028,2840980/4027,705.48298981872358
S2015,4030,1024512/1343,762.8533134772897
S2016,4032,1795540/4031,445.43289506325976
S2017,4034,4070306/4033,1009.2501859657823
S2018,4036,1018418/1345,757.18810408921934
S2019,4038,3169836/4037,785.19593757740893
S2020,4040,333910/577,578.7001733102253
S2021,4042,1304194/1347,968.22123236822574
S2022,4044,2381936/4043,589.1506307197626
S2023,4046,3395928/4045,839.53720642768849
S2024,4048,807986/1349,598.9518161601186
S2025,4050,2567890/4049,634.203507038775
S2026,4052,3079522/4051,760.18810170328311
S2027,4054,1370252/1351,1014.2501850481125
S2028,4056,2046172/4055,504.60468557336623
S2029,4058,4118870/4057,1015.2501848656643
S2030,4060,245164/451,543.60088691796011
S2031,4062,103472/131,789.86259541984737
S2032,4064,2740576/4063,674.52030519320704
S2033,4066,1298238/1355,958.10922509225088
S2034,4068,2320298/4067,570.51831817064181
S2035,4070,3111292/4069,764.63307938068317
S2036,4072,949458/1357,699.67428150331614
S2037,4074,2807286/4073,689.24281856125708
S2038,4076,3116104/4075,764.6880981595092
S2039,4078,1386520/1359,1020.2501839587933
S2040,4080,1729712/4079,424.05295415543026
S2041,4082,549926/583,943.26929674099483
S2042,4084,1042782/1361,766.1880969875092
S2043,4086,3133568/4085,767.09130966952262
S2044,4088,2490648/4087,609.4073892830927
S2045,4090,1169474/1363,858.01467351430665
S2046,4092,2174252/4091,531.47201173307258
S2047,4094,3975424/4093,971.27388223796731
S2048,4096,2800298/4095,683.83345543345547
S2049,4098,3264746/4097,796.86258237734933
S2050,4100,2568982/4099,626.73383752134669
S2051,4102,1227684/1367,898.0863204096562
S2052,4104,187994/373,504.0053619302949
S2053,4106,4216862/4105,1027.2501827040194
S2054,4108,968960/1369,707.78670562454352
S2055,4110,391880/587,667.59795570698464
S2056,4112,2833210/4111,689.17781561663833
S2057,4114,1222682/1371,891.81765134938007
S2058,4116,2165918/4115,526.3470230862697
S2059,4118,4045540/4117,982.64270099587077
S2060,4120,810412/1373,590.24908958485071
S2061,4122,3189114/4121,773.86896384372722
S2062,4124,3189916/4123,773.68809119573132
S2063,4126,1419344/1375,1032.2501818181818
S2064,4128,2167106/4127,525.10443421371451
S2065,4130,3095098/4129,749.59990312424316
S2066,4132,1067434/1377,775.18809005083517
S2067,4134,3034076/4133,734.10984756835228
S2068,4136,2645158/4135,639.69963724304716
S2069,4138,1427610/1379,1035.2501812907904
S2070,4140,1952540/4139,471.74196665861319
S2071,4142,4042280/4141,976.16034774209129
S2072,4144,2468860/4143,595.91117547670774
S2073,4146,3341682/4145,806.19589867310015
S2074,4148,230962/319,724.01880877742951
S2075,4150,1183532/1383,855.77151120751989
S2076,4152,327920/593,552.98482293423274
S2077,4154,4121966/4153,992.52732964122322
S2078,4156,1079868/1385,779.68808664259927
S2079,4158,2614988/4157,629.05653115227324
S2080,4160,2256010/4159,542.44049050252465
S2081,4162,1444214/1387,1041.2501802451334
S2082,4164,2525486/4163,606.65049243334136
S2083,4166,4340972/4165,1042.2501800720288
S2084,4168,994766/1389,716.17422606191508
S2085,4170,2824070/4169,677.39745742384264
S2086,4172,66256/97,683.05154639175259
S2087,4174,1452552/1391,1044.2501797268153
S2088,4176,2136674/4175,511.77820359281435
S2089,4178,4366010/4177,1045.2501795547043
S2090,4180,114418/199,574.964824120603
S2091,4182,3140132/4181,751.04807462329586
S2092,4184,3007260/4183,718.9242170690892
S2093,4186,1142314/1395,818.86308243727603
S2094,4188,2554700/4187,610.150465727251
S2095,4190,3682192/4189,879.0145619479589
S2096,4192,972164/1397,695.89405869720827
S2097,4194,3301670/4193,787.42427855950393
S2098,4196,3302254/4195,787.18808104886773
S2099,4198,1469300/1399,1050.2501786990708
S2100,4200,1729230/4199,411.81948082876875
S2101,4202,4032502/4201,959.89097833849087
S2102,4204,1104952/1401,788.68807994289796
S2103,4206,3439112/4205,817.86254458977407
S2104,4208,2967208/4207,705.30259091989547
S2105,4210,1239150/1403,883.21454027084815
S2106,4212,2322002/4211,551.41344098788886
S2107,4214,345520/383,902.14099216710179
S2108,4216,933336/1405,664.29608540925267
S2109,4218,3204750/4217,759.95968698126626
S2110,4220,2795812/4219,662.67172315714629
S2111,4222,1486144/1407,1056.2501776830136
S2112,4224,2126210/4223,503.48330570684345
S2113,4226,4466882/4225,1057.250177514793
S2114,4228,975402/1409,692.26543647977292
S2115,4230,2775032/4229,656.19106171671785
S2116,4232,2954222/4231,698.23256913259274
S2117,4234,1426058/1411,1010.6718639262934
S2118,4236,373376/605,617.1504132231405
S2119,4238,4150136/4237,979.49870191173
S2120,4240,277090/471,588.30148619957538
S2121,4242,3044642/4241,717.90662579580282
S2122,4244,3378226/4243,796.18807447560687
S2123,4246,1372524/1415,969.98162544169611
S2124,4248,2301080/4247,541.81304450200139
S2125,4250,508426/607,837.60461285008239
S2126,4252,86948/109,797.6880733944954
S2127,4254,3518064/4253,827.19586174465087
S2128,4256,2526334/4255,593.73301997649821
S2129,4258,1511590/1419,1065.2501761804087
S2130,4260,2196470/4259,515.7243484386006
S2131,4262,4543292/4261,1066.2501760150199
S2132,4264,946090/1421,665.79169598874034
S2133,4266,3375426/4265,791.42461899179364
S2134,4268,3105496/4267,727.79376611202247
S2135,4270,1103384/1423,775.39283204497542
S2136,4272,2362004/4271,553.03301334582068
S2137,4274,4568906/4273,1069.2501755207115
S2138,4276,1143118/1425,802.18807017543861
S2139,4278,36356/47,773.531914893617
S2140,4280,238592/389,613.34704370179952
S2141,4282,1528674/1427,1071.250175192712
S2142,4284,2152520/4283,502.57296287648842
S2143,4286,4594592/4285,1072.2501750291715
S2144,4288,3025196/4287,705.66736645672961
S2145,4290,2566058/4289,598.28817906271854
S2146,4292,3255478/4291,758.67583313912837
S2147,4294,1448548/1431,1012.2627533193571
S2148,4296,2457746/4295,572.23422584400464
S2149,4298,4043846/4297,941.08587386548754
S2150,4300,942880/1433,657.97627355198881
S2151,4302,3474164/4301,807.75726575215072
S2152,4304,3104302/4303,721.42737624912854
S2153,4306,1545854/1435,1077.250174216028
S2154,4308,2703290/4307,627.65033666124918
S2155,4310,3896260/4309,904.21443490368995
S2156,4312,856544/1437,596.06402226861519
S2157,4314,3618014/4313,838.86250869464413
S2158,4316,3210412/4315,744.01205098493631
S2159,4318,1457712/1439,1013.0034746351633
S2160,4320,281228/617,455.7990275526742
S2161,4322,4672082/4321,1081.2501735709327
S2162,4324,1098082/1441,762.02775850104092
S2163,4326,3166932/4325,732.23861271676299
S2164,4328,3217878/4327,743.67413912641553
S2165,4330,100834/111,908.41441441441441
S2166,4332,2604236/4331,601.301316093281
S2167,4334,4290376/4333,990.16293561043153
S2168,4336,3150688/4335,726.80230680507498
S2169,4338,3532638/4337,814.53493198063177
S2170,4340,2526418/4339,582.2581239917032
S2171,4342,1452284/1447,1003.6516931582585
S2172,4344,2513080/4343,578.65070227953026
S2173,4346,4528582/4345,1042.2513233601842
S2174,4348,1181932/1449,815.68806073153894
S2175,4350,2969360/4349,682.76845251782015
S2176,4352,2986330/4351,686.35486095150543
S2177,4354,1383342/1451,953.37146795313572
S2178,4356,2460398/4355,564.95935706084958
S2179,4358,4750220/4357,1090.2501721367914
S2180,4360,907974/1453,624.89607708189953
S2181,4362,528426/623,848.1958266452649
S2182,4364,3571936/4363,818.68805867522349
S2183,4366,1522408/1455,1046.3285223367698
S2184,4368,2036418/4367,466.31967025417907
S2185,4370,3656290/4369,836.87113756008239
S2186,4372,1195014/1457,820.188057652711
S2187,4374,3591600/4373,821.31260004573517
S2188,4376,3289668/4375,751.92411428571427
S2189,4378,1459370/1459,1000.2535983550378
S2190,4380,2322716/4379,530.42155743320393
S2191,4382,4203632/4381,959.51426614928096
S2192,4384,354514/487,727.95482546201231
S2193,4386,3457562/4385,788.49760547320409
S2194,4388,3611326/4387,823.18805561887393
S2195,4390,192492/209,921.01435406698567
S2196,4392,2460922/4391,560.44682304714183
S2197,4394,4486430/4393,1021.2679262463009
S2198,4396,1054664/1465,719.90716723549485
S2199,4398,3760296/4397,855.1958153286331
S2200,4400,2491132/4399,566.2950670606956
S2201,4402,1544134/1467,1052.5794137695977
S2202,4404,403598/629,641.6502384737679
S2203,4406,4855412/4405,1102.2501702610671
S2204,4408,1023952/1469,697.04016337644657
S2205,4410,2695790/4409,611.42889544114314
S2206,4412,3650932/4411,827.68805259578323
S2207,4414,1624352/1471,1104.2501699524132
S2208,4416,2428382/4415,550.02989807474523
S2209,4418,4782438/4417,1082.7344351369709
S2210,4420,300518/491,612.05295315682281
S2211,4422,3441092/4421,778.35150418457363
S2212,4424,2919522/4423,660.07732308387972
S2213,4426,1633194/1475,1107.2501694915254
S2214,4428,2697308/4427,609.28574655522925
S2215,4430,4116376/4429,929.41431474373451
S2216,4432,3291910/4431,742.92710449108552
S2217,4434,123294/143,862.19580419580416
S2218,4436,3690754/4435,832.18804960541149
S2219,4438,1437292/1479,971.79986477349564
S2220,4440,2159900/4439,486.57355260193737
S2221,4442,4935062/4441,1111.2501688808827
S2222,4444,1122692/1481,758.06347062795408
S2223,4446,469908/635,740.01259842519687
S2224,4448,3284740/4447,738.64178097593879
S2225,4450,1361814/1483,918.28320971004723
S2226,4452,2494022/4451,560.32846551336775
S2227,4454,4653916/4453,1045.1192454525039
S2228,4456,103366/135,765.67407407407404
S2229,4458,3863606/4457,866.86246354049808
S2230,4460,446200/637,700.47095761381479
S2231,4462,1575384/1487,1059.4377942165434
S2232,4464,2446476/4463,548.16849652699977
S2233,4466,3884914/4465,870.08152295632703
S2234,4468,1248062/1489,838.18804566823371
S2235,4470,3246260/4469,726.39516670396063
S2236,4472,3125160/4471,698.98456721091475
S2237,4474,1668802/1491,1119.2501676727029
S2238,4476,2918372/4475,652.1501675977654
S2239,4478,5015360/4477,1120.2501675228948
S2240,4480,823524/1493,551.59008707300734
S2241,4482,3727910/4481,831.93706761883504
S2242,4484,3526750/4483,786.6941780057997
S2243,4486,1677764/1495,1122.2501672240803
S2244,4488,333974/641,521.0202808112324
S2245,4490,4228702/4489,942.01425707284477
S2246,4492,1261504/1497,842.68804275217099
S2247,4494,3418736/4493,760.90273759180945
S2248,4496,3387778/4495,753.67697441601774
S2249,4498,1558782/1499,1039.8812541694463
S2250,4500,2387342/4499,530.63836408090685
S2251,4502,5069252/4501,1126.2501666296378
S2252,4504,61140/79,773.92405063291142
S2253,4506,3947262/4505,876.19578246392894
S2254,4508,3200128/4507,710.03505657865537
S2255,4510,141840/167,849.34131736526945
S2256,4512,2593622/4511,574.95499889159828
S2257,4514,4884626/4513,1082.3456680700199
S2258,4516,1275018/1505,847.18803986710964
S2259,4518,3832328/4517,848.42328979411116
S2260,4520,2928286/4519,647.99424651471566
S2261,4522,1343666/1507,891.61645653616461
S2262,4524,2684984/4523,593.62900729604246
S2263,4526,4898792/4525,1082.6059668508287
S2264,4528,3436228/4527,759.05191075767618
S2265,4530,476318/647,736.19474497681608
S2266,4532,3503362/4531,773.1984109468109
S2267,4534,1713852/1511,1134.2501654533421
S2268,4536,2332168/4535,514.25975744211689
S2269,4538,5150630/4537,1135.2501653074719
S2270,4540,1078876/1513,713.07072042300069
S2271,4542,4010592/4541,883.19577185641924
S2272,4544,3399736/4543,748.34602685450147
S2273,4546,1722934/1515,1137.2501650165016
S2274,4548,3013070/4547,662.65009896635149
S2275,4550,3521820/4549,774.19652670916685
S2276,4552,1186558/1517,782.17402768622276
S2277,4554,3437450/4553,754.98572369866019
S2278,4556,3626992/4555,796.26608122941821
S2279,4558,1662152/1519,1094.2409479921
S2280,4560,2172662/4559,476.56547488484318
S2281,4562,5205242/4561,1141.2501644376234
S2282,4564,1137022/1521,747.54898093359634
S2283,4566,4053092/4565,887.86243154435931
S2284,4568,3584748/4567,784.924020144515
S2285,4570,1460274/1523,958.81418253447146
S2286,4572,2933120/4571,641.68015751476696
S2287,4574,5232656/4573,1144.250164006123
S2288,4576,994864/1525,652.36983606557374
S2289,4578,3548250/4577,775.23487000218483
S2290,4580,3293998/4579,719.37060493557544
S2291,4582,1671700/1527,1094.7609692206943
S2292,4584,2798990/4583,610.73314422867122
S2293,4586,5260142/4585,1147.2501635768811
S2294,4588,1242552/1529,812.65663832570306
S2295,4590,241580/353,684.36260623229464
S2296,4592,3038800/4591,661.90372467871919
S2297,4594,1759502/1531,1149.2501632919661
S2298,4596,3077042/4595,669.65005440696405
S2299,4598,4608000/4597,1002.3928649118991
S2300,4600,970072/1533,632.79321591650364
S2301,4602,3766478/4601,818.62160399913057
S2302,4604,3975556/4603,863.68802954594832
S2303,4606,1516356/1535,987.85407166123775
S2304,4608,2669758/4607,579.50032559149122
S2305,4610,4457890/4609,967.214146235626
S2306,4612,1329794/1537,865.18802862719588
S2307,4614,591252/659,897.19575113808799
S2308,4616,3660498/4615,793.17399783315273
S2309,4618,1777930/1539,1155.250162443145
S2310,4620,2109512/4619,456.70318250703616
S2311,4622,5343032/4621,1156.2501623025319
S2312,4624,3396506/4623,734.69738265195758
S2313,4626,4017998/4625,868.75632432432428
S2314,4628,527710/661,798.35098335854764
S2315,4630,1498892/1543,971.4141283214517
S2316,4632,259820/421,617.14964370546318
S2317,4634,4701566/4633,1014.7994819771206
S2318,4636,1257268/1545,813.76569579288025
S2319,4638,4181936/4637,901.86241104162173
S2320,4640,2924122/4639,630.33455486096136
S2321,4642,1641054/1547,1060.7976729153199
S2322,4644,2969930/4643,639.6575489984923
S2323,4646,5125852/4645,1103.5203444564047
S2324,4648,1074786/1549,693.85797288573269
S2325,4650,3400006/4649,731.34136373413639
S2326,4652,4058872/4651,872.68802408084287
S2327,4654,1669048/1551,1076.1108961960026
S2328,4656,401124/665,603.19398496240603
S2329,4658,5091466/4657,1093.2931071505261
S2330,4660,1136750/1553,731.97037990985189
S2331,4662,3501120/4661,751.15211328041198
S2332,4664,3370960/4663,722.91657731074417
S2333,4666,1815074/1555,1167.2501607717043
S2334,4668,3174260/4667,680.14998928647958
S2335,4670,653536/667,979.81409295352319
S2336,4672,3595202/4671,769.68572040248341
S2337,4674,3944714/4673,844.15022469505675
S2338,4676,3580942/4675,765.97689839572195
S2339,4678,1824420/1559,1170.2501603592045
S2340,4680,2216966/4679,473.8119256251336
S2341,4682,5482622/4681,1171.2501602221748
S2342,4684,1371632/1561,878.68802049967974
S2343,4686,3867152/4685,825.43265741728919
